elevation_proxy_id,location_id,elevation,distance_to_water,slope,flood_susceptibility
26,26,674.4359844123682,858.973551003183,9.826577161387487,0.5728228249909371
27,27,2088.9719640729086,499.1708835300827,19.423888941324073,0.5968607156821713
28,28,2151.844751069298,229.24824214884075,17.786477233184286,0.5667771957365205
29,29,762.6429832731898,1329.7918043434036,25.834082708761375,0.5234975604877466
30,30,1775.5628947835667,739.7100001815649,12.398761870860717,0.5820185065985405
31,31,1095.0483515023175,2288.1961256672284,8.513399453606727,0.50756839114128
32,32,30.17138808369202,286.105335399062,0.0,0.6402675848391871
33,33,2753.8913287887613,208.6176222903282,20.257076884825338,0.5665885778963384
34,34,2570.912628066096,729.7875119613549,20.764435378883043,0.5608703112829767
35,35,2904.6887523407577,1280.1926544080982,23.285694601932363,0.45276426576078993
36,36,936.8229281630477,24.218382198812176,28.424640397288396,0.577401702713966
37,37,1247.4946062561194,351.4786477763481,28.2607597154398,0.5803179780043938
38,38,1976.3596291345802,724.2058601461932,30.531609859317307,0.535460520944161
39,39,68.12374844612282,228.34469533969042,4.987047124645134,0.6870948471855435
40,40,31.88663424003223,610.411142305282,7.8853754398817575,0.629747137265625
41,41,246.636411736673,1151.403583436019,22.10028709831275,0.5981663916685321
42,42,10.700447513336995,1872.9901840280424,15.025784201813012,0.5618858236716262
43,43,2546.064742812584,79.71586271809183,20.253460274695954,0.5782720066784023
44,44,1338.5682543652927,100.5622220144376,18.601197500242158,0.5939075034890748
45,45,1846.2333849544877,3846.9540535265583,23.458898568568817,0.3010557300709445
46,46,599.8209394791519,2906.3736873864973,11.180361405877337,0.3574727070513847
47,47,2149.862216085569,1242.6687319012306,29.241591237095722,0.4736112200830168
48,48,2180.232424345005,832.941829003642,26.40104188196854,0.5247536648175078
49,49,463.5213690844281,2277.3748586411048,12.861832965691288,0.47945718985159624
50,50,2847.0177849941424,1385.8868317100319,26.906652548795712,0.4711991660500255
51,51,2555.8282392053657,938.7211370012744,25.63697896801754,0.5180925302958861
52,52,2238.2857117817975,1671.5194490363187,26.663231498169267,0.47619662777339894
53,53,2240.1320825497924,421.3772248946381,39.122059317947944,0.5503402788238827
54,54,1892.714183199387,33.71782664761012,32.48667680398261,0.5938778989761303
55,55,1640.3771379598395,284.28351406862123,16.98785154895227,0.5997933980173471
56,56,284.9171475694811,2298.593322929204,16.719551895504058,0.47647284885842284
57,57,33.00001618968297,1898.8189855388846,21.451240690570962,0.4529892003972077
58,58,18.568727112630253,390.4430265798057,4.429162398038449,0.6188297430219598
59,59,3.565475209820505,1166.47506419488,17.18694800775335,0.6221220294348515
60,60,137.01323251583716,3835.3312237157024,17.45665836841751,0.4058739099798216
61,61,685.5127760582235,2175.327963855231,15.534420874662537,0.4518687221954714
62,62,2133.7935830788197,1030.1930421128081,24.194157338299682,0.5042618595522981
63,63,816.026836712383,593.7270337742125,12.656976825321902,0.570243485292069
64,64,420.49531623988986,954.1701435513702,12.889100980242787,0.6225119964337226
65,65,2124.393631663287,4096.716675264213,39.123162477334624,0.2673596974040963
66,66,378.78231531171457,373.024077138498,29.871973790929545,0.5820979813194304
67,67,1400.6319925423377,87.43585066186625,14.252697980762315,0.6032267288887245
68,68,7.9273564464117925,3870.8979663363916,3.004946608431107,0.3572026684452803
69,69,2573.101260424106,451.0047477812846,28.578571274856664,0.5235123929154236
70,70,1954.6029274881903,593.4608181161436,25.222917185682597,0.5066230762412383
71,71,744.9547065228763,390.7907479321819,14.770424352042394,0.6387690907131509
72,72,780.3559219668701,394.18474781620523,19.022271610584472,0.5903190549431439
73,73,2679.4201495645084,291.36553462305983,20.978408045928422,0.5275973075780711
74,74,2588.376420474971,454.85517856689256,19.98661997294822,0.5461191169371211
75,75,2372.0057434154137,1451.1218663736825,15.464460745469907,0.5000575999102814
76,76,1674.6499705290157,546.3323717823619,31.357957165983873,0.5972257754981466
77,77,617.0195014739242,1152.0195001298907,15.449556257027059,0.5786719250729013
78,78,362.01865040096277,1069.1426089973938,19.640137688733464,0.5691719412024191
79,79,1191.4207069113836,1064.8183961974444,10.495996818837238,0.5567324201030255
80,80,2590.2971300836343,1505.8067696801468,25.48790785566693,0.45340843772463535
81,81,2045.3056253251686,1328.4426085829796,20.41005910459327,0.5017509571716202
82,82,1833.365380721072,559.7062270260872,15.900298685936452,0.5684651430683749
83,83,536.1070522914704,317.49959513215947,13.497838331657862,0.5943278154234053
84,84,314.17683453680604,770.6574440665181,12.547589883629204,0.6246735027354877
85,85,1217.8222458837815,423.00505981725036,16.75133104171283,0.5744340241381125
86,86,2179.207403532017,346.2799433411304,28.996836803640313,0.5911266108326924
87,87,1771.826179088038,580.9114446852708,21.385654634491186,0.5415179601314242
88,88,2599.940893163041,682.4835793540377,21.0602690129705,0.515485859083131
89,89,598.8258266133892,253.18251921350327,11.969316410135797,0.6126653741508709
90,90,367.6744281641567,1548.8703627029838,16.818427623423624,0.6075642772536327
91,91,2247.4344661013856,154.69495835208966,27.818039011172782,0.5757315988222087
92,92,2574.3928245280217,1639.363777135025,24.48497374318816,0.37975492055435695
93,93,2290.2035127453664,198.33024157803226,25.812314947662642,0.4982799571779846
94,94,1715.244349918666,799.9116598427414,26.413813934521997,0.5247183756170857
95,95,932.8124204049107,155.12973780021872,16.14403436484556,0.6749961137470146
96,96,1961.0749257564746,1338.9057158229482,11.93785021160325,0.503469674382069
97,97,385.67321079747677,1126.0226537741153,10.56569221375349,0.5417625696356979
98,98,780.00085373051,613.2646872040078,15.1960547712551,0.5878009703946143
99,99,304.09311907971494,1602.3577247068993,5.090238325150597,0.5912556871353352
100,100,1132.4579684439896,444.6873827545282,14.338591585284874,0.5759582996421528
101,101,1946.0867603473812,345.14991312049165,9.703549677001519,0.5665019417649467
102,102,212.05591750665212,345.35801933949136,13.927605355581733,0.593443332976908
103,103,2037.1897983210526,571.5212907142168,29.393116127724205,0.5856255517859085
104,104,2041.819925252683,549.2647948003328,39.9668593367635,0.49757872450043655
105,105,1036.2320597001894,314.3284391865137,19.712152306930058,0.6449026569237574
106,106,8.721338727397082,1885.805782042264,8.805835811170287,0.5593812006953467
107,107,2887.283423997882,2087.652161057875,24.51219694498063,0.4175175696526113
108,108,888.8122840599619,1343.4945625709024,10.138019318998547,0.5729698496964042
109,109,1397.562392019288,425.8223076398905,15.922094746051263,0.6365964452182118
110,110,637.2416898336221,915.3234387006654,16.18836205599175,0.5884252594051242
111,111,1332.0146613708596,198.4005066792619,21.601967233175984,0.5624623737540507
112,112,2004.5338896053267,754.0608113762175,21.35403788555006,0.5026056283821774
113,113,2768.9363272138576,128.26750745650494,23.44377035827953,0.588555280994234
114,114,1878.033305674417,213.75472462626252,17.96317665340742,0.6021256109605129
115,115,2285.8631529750605,949.8372557904021,20.456513793975482,0.5261009902675116
116,116,2690.166189379041,668.9856077905256,23.272956202842384,0.4875819845649697
117,117,61.68333416141371,1778.8508741178146,5.878931675410715,0.5606314051190526
118,118,2476.2217699701177,1937.93663110573,21.05913616370231,0.44727218291912213
119,119,2090.170782046873,79.76835961739869,26.101421829847006,0.6288951065899154
120,120,2148.674699104023,91.65554047327298,21.985254797607546,0.5787178563816067
121,121,2264.33316703432,2463.738407542404,24.758651069189263,0.41758981554625885
122,122,555.9283806547004,743.2142811967713,0.5935506013630629,0.5837699927941676
123,123,146.523579864041,6.780068582753548,10.662626014086568,0.6493359226714116
124,124,2188.7228290899184,1597.8391949209351,23.318635991390316,0.44762715768207345
125,125,1195.5157181093098,1518.756406868872,15.51516781920998,0.5031921582278037
126,126,1891.3590487619783,636.4013499687405,15.428510914646147,0.5709796421777648
127,127,1942.942735250725,2475.329428050688,18.832653129601997,0.5141464314892271
128,128,221.22755935418004,839.2372578269253,3.6852826042196907,0.5863571964821768
129,129,1971.1731385877524,571.8382931107609,23.123962179711114,0.5608460634779021
130,130,454.8427679545831,554.1247047586546,15.445742984845998,0.6103530810286437
131,131,1383.8870436674586,759.01429412116,12.174926998480839,0.5867805973789822
132,132,2048.9565420572567,227.24336477985076,22.161320835796694,0.5068833085057038
133,133,459.9780619844251,323.69686343030804,13.011990699134426,0.6338298516524502
134,134,2237.9584112295997,462.03325758340173,17.812328314705482,0.5769710397607166
135,135,293.74377504525427,156.76056199214906,1.5332828527488616,0.6554137645891015
136,136,2029.4466502847238,163.21123620640736,19.120733171763153,0.5834132207707675
137,137,2732.223469606693,87.54734909208914,25.905830139651414,0.5915046639042095
138,138,948.7141673685494,2491.322713797316,9.189701722315732,0.4623286107802099
139,139,2265.1105586251647,2377.7550621125915,16.37009175281583,0.41759081145936694
140,140,2267.0187678566144,2455.70469994432,24.145288232572053,0.41825828580719465
141,141,1147.1048217400357,2680.871854977449,12.201646015290097,0.47048918038052184
142,142,74.41315194615721,291.81156500568295,11.162572770221258,0.5661287275077521
143,143,1095.68203307005,1438.7443070043257,16.885624524296315,0.5385980437140211
144,144,1437.3053579908656,661.3647893815973,13.769445808608447,0.5848747741547777
145,145,1552.4652540784664,0.01576601469037184,13.127128106224935,0.5760183874642868
146,146,2074.646411246915,1766.2429345931819,28.72446284058324,0.45665386908590866
147,147,2161.2828642963946,1180.2277605873721,19.85736951335525,0.513753110962378
148,148,897.7624681241557,1221.688017302257,4.863776213446549,0.5423015071622576
149,149,91.97582558266043,1398.1733115022444,3.6595685362700063,0.5796348163840095
150,150,2879.7927835820224,343.03601005935246,29.042031204500987,0.5532707046984487
151,151,153.3234951108901,732.7476352992945,4.476180864443623,0.6357413891756447
152,152,215.76859304179075,496.5788608146819,4.7376495712654805,0.6758613328115257
153,153,1392.046892041277,1084.1617682768817,15.913699542085814,0.4859662894868459
154,154,2490.3280138559307,829.377937358782,29.72966466749043,0.5125438239971636
155,155,1230.5296181461315,127.9701348710423,23.914422659123264,0.5763339541589044
156,156,1998.6143114400274,396.4351677147611,30.051186269034652,0.5116712605224533
157,157,2665.0361368640147,579.6756772857558,27.473540884023834,0.5316710240284479
158,158,948.4926500726875,500.31834401567323,10.572600831929403,0.6098096783358395
159,159,2204.5207628357357,782.0730367507543,27.308941139076673,0.5215632631138278
160,160,978.2945545884261,32.754517104384284,10.525503245500648,0.6047542402524662
161,161,1986.0401225746634,626.0397859384842,14.158664502008582,0.5639643073322302
162,162,1865.3959624062484,171.52559601005746,21.90312049734203,0.5929792143028564
163,163,1946.9275782765294,120.19822867768374,30.47821649977101,0.5160391740298053
164,164,877.2606496090765,224.00030471510357,24.621722330336286,0.6231297810025946
165,165,2684.8711910009147,2445.413873047396,29.311961201480674,0.36679723294016037
166,166,23.368710239209513,24.725978139918972,3.0150197365482208,0.7421316338497213
167,167,157.8491629574734,2343.666167878235,10.33714208417009,0.5324540894981021
168,168,159.7461817719829,846.1506906875435,8.186997227374343,0.5814816823730394
169,169,2115.1039110679717,1899.7482238661416,14.430038508287948,0.4013103139603013
170,170,1957.9298575536702,1126.1672729624302,13.907371377761288,0.4737661131812924
171,171,77.06316206784152,115.80480685440048,4.623634688784199,0.7026990349159264
172,172,2172.1598321917722,569.0844222641927,18.637106918859377,0.5982188127005554
173,173,1014.301746017742,2587.5297194711743,19.076549739824767,0.41855107453938434
174,174,2094.7227633739612,2230.4457452172705,21.300701193796534,0.4133553679647865
175,175,423.7815556049627,2150.5721751099436,19.350752072216697,0.4617074911514005
176,176,2014.141472734001,1103.6146067486616,19.648536025912417,0.4537977868188301
177,177,1159.6319056307602,320.7719543141691,7.837047736203761,0.680315882188281
178,178,2547.2808683646317,2138.980021342089,23.011668257672486,0.3957441585993274
179,179,20.85724425603093,3540.986057580698,4.477083795621305,0.4936343654531089
180,180,1371.851656718933,162.35352721187226,13.581590578356733,0.6206746325040131
181,181,1321.310428004384,505.91800280510677,17.870030864753844,0.6130533039101245
182,182,1854.1337458939329,167.75003894864278,10.413972401275434,0.6498292210782842
183,183,2537.177304508595,3385.4166028274694,23.899803463961213,0.2830023125772391
184,184,159.93461621919056,180.29482621561974,12.47083176650241,0.6659482160869594
185,185,2112.50487810531,798.679918877444,27.85982800962583,0.49847043162660143
186,186,2439.0245253501703,1698.5285290144534,31.449518901963753,0.3965942110634447
187,187,2245.886828412181,236.49693753658676,25.397363872429285,0.5612472126923236
188,188,1952.8714656343966,487.35920118822736,33.57377534342707,0.5802871232151166
189,189,904.3649328076598,222.2074540193627,25.28880925043081,0.6264071747153636
190,190,611.6720054330061,1769.117684485367,6.869263453017346,0.5504661351176012
191,191,2359.8943144145233,249.59798168054047,18.5297388095462,0.5615726208140844
192,192,2296.621080459135,634.6581818865102,18.333913575333426,0.5375640160133637
193,193,2009.4486289471402,1259.6291642494175,26.2077641808389,0.5064255238251418
194,194,1405.538934178379,2895.8840195509497,17.285362497174667,0.40883901379075854
195,195,98.06207115302759,414.74738510376255,4.216709699754764,0.642300971849122
196,196,2614.1891733266507,49.88270408632711,22.2682290981647,0.5388987812169669
197,197,2122.242015856823,1379.2123076558635,17.13242233585144,0.4919640677931205
198,198,2570.8267871970875,1749.4276029350058,21.614907501437433,0.4764738142331278
199,199,2457.71147163063,1329.766214747155,30.955875069530556,0.4442297303896867
200,200,1869.619657512545,663.7361088778703,17.865049829874117,0.5463582954488821
201,201,211.8651135826706,273.212500559584,14.61715530344756,0.5862565179789216
202,202,1721.704191391672,536.848368588635,14.1782498121037,0.5417688508947117
203,203,2309.9364374241263,165.72046724729339,22.378504622786043,0.5770793141928466
204,204,1957.6627457699722,963.4211753571069,18.46408273041716,0.5257787549697711
205,205,927.2249478403896,47.13734281002101,13.513022782438316,0.6667309853043873
206,206,326.7186697593978,165.47836418994265,7.056710067930967,0.6523304415450557
207,207,2320.9726247848344,918.7364949081191,28.090477189576475,0.5072968294485856
208,208,1762.7297045669509,1037.1152314077356,13.166766927754503,0.5370167542751701
209,209,3.3833104774377167,618.3000684209928,8.13515707644826,0.65859272984352
210,210,1957.4618784642964,195.70349316467386,19.800481626268066,0.5540751742064624
211,211,2061.5494828732835,327.95526346423446,45.0,0.5422728117606224
212,212,2263.5212110626353,309.55944807794214,29.79790135601765,0.5142324007072299
213,213,498.0154999708168,346.7263093168661,10.91763223382149,0.6103975309851095
214,214,2197.111475717522,61.64725669067351,31.19403577355024,0.5138052507178316
215,215,244.13210744613477,7.352246110497753,11.460552118840532,0.6689809414832543
216,216,331.1446145145876,7.312609682668781,7.924914499787629,0.7083928170571275
217,217,2578.208253102267,228.82532944555157,22.587458040877028,0.5816711147265413
218,218,2004.9196044369148,247.3915347418772,14.612372922165182,0.5959969989181483
219,219,2257.7586875429747,510.17982037427157,16.049549681570817,0.5472102704453452
220,220,2232.5712154288344,757.2692998314501,27.508508708392228,0.5111526631329754
221,221,2291.2859699828496,3099.205737596456,45.0,0.33473360424279225
222,222,211.09282397226536,222.11472446246557,1.0181188966296981,0.6509058640953598
223,223,278.83938305627595,1372.7422905336655,7.198623718746929,0.6038673897425229
224,224,1140.8205925791942,108.00277697280474,11.66811183442976,0.583870900956981
225,225,1515.337463060951,1319.1421805590578,22.58409995645967,0.5090099277311032
226,226,2839.4998574574374,560.7979552722536,23.525054507787402,0.49639522174817996
227,227,444.99427078140656,1044.8316789197986,26.963455277208624,0.5383203958675669
228,228,2112.2003423276938,2341.8142724070663,26.89817153566456,0.43447744030791857
229,229,1893.6088717324744,1262.274447796238,21.812155480192185,0.5156459072443689
230,230,2498.42732550819,1098.2819651832458,19.025627331514183,0.5074726894741355
231,231,2336.4116673155618,1849.1464114876803,19.72180794516098,0.4266572358104463
232,232,1908.0800720214957,507.6190564974145,13.683198720202082,0.581585399073485
233,233,501.9619690181418,544.1219769190321,14.708123943582516,0.604598522742501
234,234,171.78220705880753,644.0833013875264,22.024016577279287,0.6224576642740893
235,235,2658.5861906380924,1553.7255608296257,41.93340868117829,0.36944479086348947
236,236,1721.96059138748,2133.931505861087,33.96369095193273,0.43952438261610394
237,237,501.3512684472309,614.2573137812809,11.62838643628756,0.6029084164937719
238,238,1795.7126616295795,1045.6504343796196,21.282720729493146,0.5077355720323569
239,239,589.5367914522029,1421.5901305787172,16.381558622067505,0.5971991279252687
240,240,2320.658029714386,647.6563558344325,14.96124923173409,0.5746648172315045
241,241,2334.7030507975237,583.8167659825217,22.167009676645854,0.5479633853765494
242,242,2097.815890429814,1069.3977158492148,24.898786303052464,0.5241907008800961
243,243,195.23341318088112,35.01565536569118,3.2099958016886228,0.6506314919490136
244,244,875.5908179783299,1481.967000296549,26.20660434665332,0.4961239271214773
245,245,1572.1656050169606,189.6175670476617,14.63633544108713,0.6425110342057319
246,246,469.0016782190735,386.6424002207632,25.81761124950263,0.6499415936359365
247,247,2096.943822310321,235.21336523397306,26.893111567358293,0.590244880152415
248,248,2573.643399820693,376.1177162712438,20.5095908333707,0.5610425811509202
249,249,1667.3077887398836,2301.4646543670938,16.96678363794572,0.48026278771259295
250,250,160.54494018975538,4139.431349874252,39.9008454465699,0.3184627092837644
251,251,988.8515223993749,32.745102850975634,14.776026968887907,0.661364337371267
252,252,2618.1877166535783,139.4444536023243,23.987941278778813,0.5860792568129857
253,253,146.36759717410953,521.7346683964978,16.308016262205662,0.5910425828240315
254,254,1120.3428518810665,34.56041049141693,12.937069088347968,0.571108780394934
255,255,1950.625796001171,622.6383884106789,21.874608022879986,0.5714921018810526
256,256,2247.663362152706,377.3021127445761,21.61140153446545,0.556074736954302
257,257,2144.2123420064304,724.1041911685994,21.215727157757,0.5766198046345511
258,258,2150.1219211122752,155.01735289707148,19.356439311891666,0.5744340366319907
259,259,613.209939552565,558.4938937446642,7.043104200025878,0.5972103591258221
260,260,2163.643891464809,1408.0029089275058,23.11772102417218,0.48625761195466155
261,261,2663.4790329685966,478.2127382875934,35.84994636881145,0.5208463078682757
262,262,501.6725464826282,2031.063289449202,20.67410139482118,0.5077127652031337
263,263,1912.916700109815,194.43006153134834,19.83663974681654,0.5405388206593948
264,264,1964.1949199389383,478.10106056603547,25.589915985128975,0.5367974048276519
265,265,2803.387495649063,60.00106404797084,27.7639682740753,0.5601319107266769
266,266,2004.5618381755548,70.36485668684521,16.948407223505626,0.6287297358809237
267,267,2459.827623444417,822.8812078699648,31.700972861410964,0.5124357858071981
268,268,803.8903259834233,1414.8605505160294,12.451237276846737,0.5279124491781367
269,269,285.6335594095332,2579.6870479587615,7.010955940472064,0.4395366459196968
270,270,2130.944166605084,440.52228352270095,19.832755404700258,0.5432217031857841
271,271,2802.2990515505808,1354.0252875675426,24.544226888744358,0.4729674912494398
272,272,2613.6979444645654,41.0913416764612,30.893735074834236,0.5347007344824627
273,273,2896.137308309451,230.59252621441937,19.39205241470688,0.5584005639903777
274,274,1853.6123020531734,602.566217542354,14.06367109100087,0.6048636548043053
275,275,2012.360431332239,1588.57267274431,12.544743363913385,0.5434765209297111
276,276,2595.538736264563,402.8058352633816,23.15438940520277,0.5042086533944717
277,277,2170.4692423291162,2583.471898469095,19.77322168459786,0.4105577173358185
278,278,2159.4981078923424,1187.995341774451,45.0,0.43393531820945586
279,279,2388.333531705882,688.8009464106422,23.36363177983523,0.5457137416962694
280,280,2180.9887970750196,851.1382898694991,23.514762976888086,0.5406050980629065
281,281,17.985943503444055,848.0738851587529,3.4976364712414636,0.6559701423952728
282,282,21.600900363682758,968.9530742098,10.944831094801128,0.6031645626807547
283,283,566.1978503348486,1499.0637716712758,17.338135374111896,0.580276644170108
284,284,2268.641704176588,1454.975144345733,20.78237081697011,0.5031220496707178
285,285,1011.2106845057916,617.8997405683403,17.96037722241411,0.5345142714352841
286,286,321.85620593334335,622.4785632708297,16.059892316653126,0.6255658249320338
287,287,2283.49368835748,783.9759766652247,30.540607913537468,0.5173171482525534
288,288,1441.41805671182,206.2748415172315,15.953321886181566,0.5969625625602926
289,289,2007.31709226133,934.9595703851379,27.458197653131197,0.5182964270256141
290,290,968.1597353466552,1713.3691943288718,23.620421002872956,0.47323849767155196
291,291,30.541804991000443,456.98814020055386,20.55070344643804,0.6214768867401517
292,292,2297.173173817385,497.944604028537,34.68526107956996,0.5611700500524311
293,293,9.818347509757604,922.0364148446762,11.928394298718539,0.5684705371210762
294,294,1690.8556524733597,554.095232465231,12.569890130541804,0.5677810279381026
295,295,2228.2967172101644,200.59899270817027,16.413786240425853,0.5775712597622513
296,296,2098.2658216306977,115.8101584803278,33.0904797512308,0.5591672869172412
297,297,579.7160294222772,918.8589890031591,4.4696758754228085,0.6570665185950857
298,298,2146.019971939255,517.1690104933838,23.39762857986119,0.5450713561766886
299,299,0.0,1549.1854598447312,19.81663350446474,0.5859257507212634
300,300,298.54473942553363,1296.4707478606815,27.290973570708495,0.6303169261921618
301,301,2219.9732453929087,2395.1903335504985,18.844681725092485,0.3792095623725707
302,302,1931.3000026305015,783.6845473218834,14.180467149375339,0.5602026554011422
303,303,2218.56550248051,169.1090634032116,15.7831618893486,0.6113006927816736
304,304,2791.6678033093326,320.81511090047564,24.840147718442232,0.5543359466610918
305,305,2620.4221600165397,2597.283166416937,21.300815267363205,0.3818169424030557
306,306,1902.3733380011897,360.4551249122351,21.44257882294431,0.5340100955724613
307,307,116.93825394473178,654.6684856596762,16.072700517045945,0.5806281053706933
308,308,2891.261397655637,541.5965664717916,27.018748530452125,0.4921876964965616
309,309,163.97638658158243,2276.783200608471,26.581579554288695,0.4297774864919065
310,310,552.1983240141986,1488.5779796255606,6.4666931397998075,0.5396055711566449
311,311,1178.895468130446,36.24205480830943,9.803774446244427,0.6264895767443699
312,312,408.7044071886104,627.651104819793,13.6509114279353,0.5863152260344979
313,313,2731.1638754760716,684.5853811309273,35.24235468632434,0.4886994890326034
314,314,2212.935156592114,70.27747047467886,24.72872191551262,0.5595784826306954
315,315,2168.3427910949267,438.8558765931933,27.83511112568853,0.5580378531098699
316,316,201.85766845671105,539.8179732050469,10.566737735372826,0.6526662113221031
317,317,800.7947078439983,1883.1812062264391,11.335094499625344,0.5177769528320745
318,318,515.6159947169441,3214.6696373412174,13.248296699617327,0.445656177674739
319,319,1196.0873298568306,414.69879551474867,8.786200853957082,0.6383813683473669
320,320,2184.2082913598506,757.9640785047959,25.867284558807842,0.5202730892777658
321,321,2545.8993452259037,2730.817320355076,26.3464142992121,0.3620896088803645
322,322,1760.6453001279265,635.9782822214056,27.22280639164142,0.515963992168085
323,323,1233.911161618914,385.46425887216833,11.435303419206727,0.5774637680686647
324,324,2886.2030160265394,119.0232121193515,21.748568800704334,0.5242670902563699
325,325,2911.3884090945417,908.9886021815105,37.9221280656949,0.5036654930938667
326,326,2214.1607255417325,985.6249674090377,17.631167492706297,0.5135803984182319
327,327,2131.4555679347277,617.7016371777715,16.142212912443846,0.5683108924850164
328,328,45.62282491342547,1231.3243757131338,12.488018335039095,0.5694997457008735
329,329,0.3841957367681803,682.9857584158399,8.755170331124528,0.5932622606237428
330,330,1338.5535398702991,1324.4122597471096,10.537090903687485,0.6013000270802549
331,331,2653.681395124119,143.3663053240861,17.210413164393636,0.571601147857598
332,332,1374.3208334980038,95.48023455541818,19.129245875901162,0.6181919962812471
333,333,194.13857726883666,1421.2699803686428,2.8060831866638623,0.6026423906623014
334,334,1704.3501258327674,1692.7931782967798,25.027038095211136,0.47719373920688185
335,335,1493.0258007092411,242.02999914605215,15.081203573344967,0.5699757983670974
336,336,1828.850783791423,68.51764472281728,15.960651411703749,0.6146038849233247
337,337,2063.2584690259055,69.88316930736924,36.76128963619993,0.5288455706382049
338,338,225.67638764514794,267.6829482760442,8.825669108760344,0.5747917993371366
339,339,217.2764131627702,783.9970877148123,9.953707428339126,0.6039570653891468
340,340,1057.9161186192318,980.4402396211424,15.825422402696843,0.5481014583852805
341,341,213.38150657956433,1930.8330115620488,7.154217112114692,0.4557511800599187
342,342,682.7052028525839,1911.4746746774767,7.96293884996976,0.5918008656339203
343,343,1226.2790921625408,1868.1069051348418,15.287239559574656,0.45917336572308315
344,344,1324.340822434062,281.16726252270337,12.598691012848551,0.614886705769019
345,345,1948.253186348509,781.035206035942,16.930872188034343,0.574816893231639
346,346,2098.6982690874484,955.4538279403046,14.295620640322412,0.5447402989190501
347,347,1076.108231010269,642.7282158149611,17.300625086146585,0.5497366764814947
348,348,376.7278921104171,25.504554662337917,5.2101363630424515,0.6582495098460462
349,349,2107.004820331024,464.27165782766036,40.68799816008734,0.5500972501220139
350,350,1955.2139786744413,151.62466057761822,18.055942786948197,0.5896815919549795
351,351,2221.0706829631695,16.137750348636988,16.877763524171947,0.5623228591745647
352,352,1969.4618496440016,120.9218521817403,15.955283764683589,0.5880610657236504
353,353,87.6851809625858,1434.2125265388404,11.748245956775563,0.500357257905848
354,354,1573.420927568114,1134.6813661459487,12.912384332772126,0.5216970285134096
355,355,2006.8659111377556,744.1672710294624,45.0,0.5052241777681472
356,356,873.9861198048344,1779.9266659213752,19.325610425784554,0.5026987090455685
357,357,2000.2601502792618,526.9208760546384,32.855790928109116,0.4949492408773617
358,358,1904.2716934608723,356.41579071667036,12.203486528266824,0.5675938238724979
359,359,1814.407225827004,526.1119043041192,36.33578135626229,0.5263358562468472
360,360,1223.3485708806402,152.78422189439922,8.348052816639155,0.630425999492963
361,361,2185.5192076936073,1049.864998300149,14.861351369907238,0.5188746856814214
362,362,668.2178057607606,666.0542829013671,8.38760025702594,0.6045749330519853
363,363,2039.5719175349518,3358.31162708505,16.71489953331736,0.39943142686594957
364,364,2232.7086100061965,1046.549730812131,28.268470210041155,0.5293521528590731
365,365,605.938370878612,1076.198505931693,9.546495188129013,0.57759599948792
366,366,2728.4136639080443,1127.1782736787447,33.89997872763341,0.46275064272912886
367,367,1999.3182864701366,135.5361262385932,17.343252843946676,0.5980191907144341
368,368,311.9035362386336,2406.4650324662107,6.444738970903674,0.5655676431755133
369,369,391.7904173115081,516.6684214110139,18.636564019013903,0.5938332941424733
370,370,145.3695063502726,295.47644011517366,8.291833125347711,0.6763507685766448
